hour,t(sec),"P1 (kW)","Q1 (kvar)","P2 (kW)","Q2 (kvar)","P3 (kW)","Q3 (kvar)","P4 (kW)","Q4 (kvar)"
0, 60.00000, 0.976752, 0.416095, 0.976752, 0.416095, 0.976752, 0.416095, 0, 0
0, 120.00000, 0.976751, 0.416094, 0.976751, 0.416094, 0.976751, 0.416094, 0, 0
0, 180.00000, 0.976751, 0.416094, 0.976751, 0.416094, 0.976751, 0.416094, 0, 0
0, 240.00000, 0.976751, 0.416094, 0.976751, 0.416094, 0.976751, 0.416094, 0, 0
0, 300.00000, 0.976751, 0.416094, 0.976751, 0.416094, 0.976751, 0.416094, 0, 0
0, 360.00000, 0.976751, 0.416094, 0.976751, 0.416094, 0.976751, 0.416094, 0, 0
0, 420.00000, 0.976751, 0.416094, 0.976751, 0.416094, 0.976751, 0.416094, 0, 0
0, 480.00000, 0.976751, 0.416094, 0.976751, 0.416094, 0.976751, 0.416094, 0, 0
0, 540.00000, 0.976751, 0.416094, 0.976751, 0.416094, 0.976751, 0.416094, 0, 0
0, 600.00000, 0.976751, 0.416094, 0.976751, 0.416094, 0.976751, 0.416094, 0, 0
0, 660.00000, 0.976751, 0.416094, 0.976751, 0.416094, 0.976751, 0.416094, 0, 0
0, 720.00000, 0.976751, 0.416094, 0.976751, 0.416094, 0.976751, 0.416094, 0, 0
0, 780.00000, 0.976751, 0.416094, 0.976751, 0.416094, 0.976751, 0.416094, 0, 0
0, 840.00000, 0.976751, 0.416094, 0.976751, 0.416094, 0.976751, 0.416094, 0, 0
0, 900.00000, 0.976751, 0.416094, 0.976751, 0.416094, 0.976751, 0.416094, 0, 0
0, 960.00000, 1.03327, 0.440168, 1.03327, 0.440169, 1.03327, 0.440169, 0, 0
0, 1020.00000, 1.03328, 0.440174, 1.03328, 0.440174, 1.03328, 0.440174, 0, 0
0, 1080.00000, 1.03328, 0.440174, 1.03328, 0.440174, 1.03328, 0.440174, 0, 0
0, 1140.00000, 1.03328, 0.440174, 1.03328, 0.440174, 1.03328, 0.440174, 0, 0
0, 1200.00000, 1.03328, 0.440174, 1.03328, 0.440174, 1.03328, 0.440174, 0, 0
0, 1260.00000, 1.03328, 0.440174, 1.03328, 0.440174, 1.03328, 0.440174, 0, 0
0, 1320.00000, 1.03328, 0.440174, 1.03328, 0.440174, 1.03328, 0.440174, 0, 0
0, 1380.00000, 1.03328, 0.440174, 1.03328, 0.440174, 1.03328, 0.440174, 0, 0
0, 1440.00000, 1.03328, 0.440174, 1.03328, 0.440174, 1.03328, 0.440174, 0, 0
0, 1500.00000, 1.03328, 0.440174, 1.03328, 0.440174, 1.03328, 0.440174, 0, 0
0, 1560.00000, 1.03328, 0.440174, 1.03328, 0.440174, 1.03328, 0.440174, 0, 0
0, 1620.00000, 1.03328, 0.440174, 1.03328, 0.440174, 1.03328, 0.440174, 0, 0
0, 1680.00000, 1.03328, 0.440174, 1.03328, 0.440174, 1.03328, 0.440174, 0, 0
0, 1740.00000, 1.03328, 0.440174, 1.03328, 0.440174, 1.03328, 0.440174, 0, 0
0, 1800.00000, 1.03328, 0.440174, 1.03328, 0.440174, 1.03328, 0.440174, 0, 0
0, 1860.00000, 1.03641, 0.441511, 1.03641, 0.441511, 1.03641, 0.441511, 0, 0
0, 1920.00000, 1.03641, 0.441511, 1.03641, 0.441511, 1.03641, 0.441511, 0, 0
0, 1980.00000, 1.03641, 0.441511, 1.03641, 0.441511, 1.03641, 0.441511, 0, 0
0, 2040.00000, 1.03641, 0.441511, 1.03641, 0.441511, 1.03641, 0.441511, 0, 0
0, 2100.00000, 1.03641, 0.441511, 1.03641, 0.441511, 1.03641, 0.441511, 0, 0
0, 2160.00000, 1.03641, 0.441511, 1.03641, 0.441511, 1.03641, 0.441511, 0, 0
0, 2220.00000, 1.03641, 0.441511, 1.03641, 0.441511, 1.03641, 0.441511, 0, 0
0, 2280.00000, 1.03641, 0.441511, 1.03641, 0.441511, 1.03641, 0.441511, 0, 0
0, 2340.00000, 1.03641, 0.441511, 1.03641, 0.441511, 1.03641, 0.441511, 0, 0
0, 2400.00000, 1.03641, 0.441511, 1.03641, 0.441511, 1.03641, 0.441511, 0, 0
0, 2460.00000, 1.03641, 0.441511, 1.03641, 0.441511, 1.03641, 0.441511, 0, 0
0, 2520.00000, 1.03641, 0.441511, 1.03641, 0.441511, 1.03641, 0.441511, 0, 0
0, 2580.00000, 1.03641, 0.441511, 1.03641, 0.441511, 1.03641, 0.441511, 0, 0
0, 2640.00000, 1.03641, 0.441511, 1.03641, 0.441511, 1.03641, 0.441511, 0, 0
0, 2700.00000, 1.03641, 0.441511, 1.03641, 0.441511, 1.03641, 0.441511, 0, 0
0, 2760.00000, 0.985788, 0.419945, 0.985786, 0.419945, 0.985786, 0.419945, 0, 0
0, 2820.00000, 0.98578, 0.41994, 0.98578, 0.41994, 0.98578, 0.41994, 0, 0
0, 2880.00000, 0.98578, 0.41994, 0.98578, 0.41994, 0.98578, 0.41994, 0, 0
0, 2940.00000, 0.98578, 0.41994, 0.98578, 0.41994, 0.98578, 0.41994, 0, 0
0, 3000.00000, 0.98578, 0.41994, 0.98578, 0.41994, 0.98578, 0.41994, 0, 0
0, 3060.00000, 0.98578, 0.41994, 0.98578, 0.41994, 0.98578, 0.41994, 0, 0
0, 3120.00000, 0.98578, 0.41994, 0.98578, 0.41994, 0.98578, 0.41994, 0, 0
0, 3180.00000, 0.98578, 0.41994, 0.98578, 0.41994, 0.98578, 0.41994, 0, 0
0, 3240.00000, 0.98578, 0.41994, 0.98578, 0.41994, 0.98578, 0.41994, 0, 0
0, 3300.00000, 0.98578, 0.41994, 0.98578, 0.41994, 0.98578, 0.41994, 0, 0
0, 3360.00000, 0.98578, 0.41994, 0.98578, 0.41994, 0.98578, 0.41994, 0, 0
0, 3420.00000, 0.98578, 0.41994, 0.98578, 0.41994, 0.98578, 0.41994, 0, 0
0, 3480.00000, 0.98578, 0.41994, 0.98578, 0.41994, 0.98578, 0.41994, 0, 0
0, 3540.00000, 0.98578, 0.41994, 0.98578, 0.41994, 0.98578, 0.41994, 0, 0
1, 0.00000, 0.98578, 0.41994, 0.98578, 0.41994, 0.98578, 0.41994, 0, 0
1, 60.00000, 0.974257, 0.415032, 0.974257, 0.415032, 0.974257, 0.415032, 0, 0
1, 120.00000, 0.974255, 0.415031, 0.974255, 0.415031, 0.974255, 0.415031, 0, 0
1, 180.00000, 0.974255, 0.415031, 0.974255, 0.415031, 0.974255, 0.415031, 0, 0
1, 240.00000, 0.974255, 0.415031, 0.974255, 0.415031, 0.974255, 0.415031, 0, 0
1, 300.00000, 0.974255, 0.415031, 0.974255, 0.415031, 0.974255, 0.415031, 0, 0
1, 360.00000, 0.974255, 0.415031, 0.974255, 0.415031, 0.974255, 0.415031, 0, 0
1, 420.00000, 0.974255, 0.415031, 0.974255, 0.415031, 0.974255, 0.415031, 0, 0
1, 480.00000, 0.974255, 0.415031, 0.974255, 0.415031, 0.974255, 0.415031, 0, 0
1, 540.00000, 0.974255, 0.415031, 0.974255, 0.415031, 0.974255, 0.415031, 0, 0
1, 600.00000, 0.974255, 0.415031, 0.974255, 0.415031, 0.974255, 0.415031, 0, 0
1, 660.00000, 0.974255, 0.415031, 0.974255, 0.415031, 0.974255, 0.415031, 0, 0
1, 720.00000, 0.974255, 0.415031, 0.974255, 0.415031, 0.974255, 0.415031, 0, 0
1, 780.00000, 0.974255, 0.415031, 0.974255, 0.415031, 0.974255, 0.415031, 0, 0
1, 840.00000, 0.974255, 0.415031, 0.974255, 0.415031, 0.974255, 0.415031, 0, 0
1, 900.00000, 0.974255, 0.415031, 0.974255, 0.415031, 0.974255, 0.415031, 0, 0
1, 960.00000, 0.969696, 0.413089, 0.969696, 0.413089, 0.969696, 0.413089, 0, 0
1, 1020.00000, 0.969695, 0.413088, 0.969695, 0.413088, 0.969695, 0.413088, 0, 0
1, 1080.00000, 0.969695, 0.413088, 0.969695, 0.413088, 0.969695, 0.413088, 0, 0
1, 1140.00000, 0.969695, 0.413088, 0.969695, 0.413088, 0.969695, 0.413088, 0, 0
1, 1200.00000, 0.969695, 0.413088, 0.969695, 0.413088, 0.969695, 0.413088, 0, 0
1, 1260.00000, 0.969695, 0.413088, 0.969695, 0.413088, 0.969695, 0.413088, 0, 0
1, 1320.00000, 0.969695, 0.413088, 0.969695, 0.413088, 0.969695, 0.413088, 0, 0
1, 1380.00000, 0.969695, 0.413088, 0.969695, 0.413088, 0.969695, 0.413088, 0, 0
1, 1440.00000, 0.969695, 0.413088, 0.969695, 0.413088, 0.969695, 0.413088, 0, 0
1, 1500.00000, 0.969695, 0.413088, 0.969695, 0.413088, 0.969695, 0.413088, 0, 0
1, 1560.00000, 0.969695, 0.413088, 0.969695, 0.413088, 0.969695, 0.413088, 0, 0
1, 1620.00000, 0.969695, 0.413088, 0.969695, 0.413088, 0.969695, 0.413088, 0, 0
1, 1680.00000, 0.969695, 0.413088, 0.969695, 0.413088, 0.969695, 0.413088, 0, 0
1, 1740.00000, 0.969695, 0.413088, 0.969695, 0.413088, 0.969695, 0.413088, 0, 0
1, 1800.00000, 0.969695, 0.413088, 0.969695, 0.413088, 0.969695, 0.413088, 0, 0
1, 1860.00000, 0.993078, 0.423049, 0.993079, 0.423049, 0.993079, 0.423049, 0, 0
1, 1920.00000, 0.993082, 0.423051, 0.993082, 0.423051, 0.993082, 0.423051, 0, 0
1, 1980.00000, 0.993082, 0.423051, 0.993082, 0.423051, 0.993082, 0.423051, 0, 0
1, 2040.00000, 0.993082, 0.423051, 0.993082, 0.423051, 0.993082, 0.423051, 0, 0
1, 2100.00000, 0.993082, 0.423051, 0.993082, 0.423051, 0.993082, 0.423051, 0, 0
1, 2160.00000, 0.993082, 0.423051, 0.993082, 0.423051, 0.993082, 0.423051, 0, 0
